requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","unsized-images","Image elements have explicit `width` and `height`","binary","1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","network-requests","Network Requests","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","main-thread-tasks","Tasks","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","diagnostics","Diagnostics","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","metrics","Metrics","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
