requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","notApplicable","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","layout-shift-elements","Avoid large layout shifts","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","unsized-images","Image elements have explicit `width` and `height`","binary","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","network-requests","Network Requests","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","main-thread-tasks","Tasks","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","diagnostics","Diagnostics","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","metrics","Metrics","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
