requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","network-requests","Network Requests","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","main-thread-tasks","Tasks","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","diagnostics","Diagnostics","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","metrics","Metrics","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
