requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","network-requests","Network Requests","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","main-thread-tasks","Tasks","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","diagnostics","Diagnostics","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","metrics","Metrics","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
